record_id,date,book_id,book_title,author,category,department,publication_year,available_copies,borrowed_count,returned_count,renewal_count,reservation_count,semester,exam_period,holiday_indicator
226,2022-02-01,BK0106,Essentials of Business Management,J. Rao,Business Management,MBA,1996,37,27,25,5,0,Even,0,0
227,2022-02-01,BK0107,Business Management: Theory and Practice,M. Khan,Business Management,MBA,2006,37,18,8,4,0,Even,0,0
228,2022-02-01,BK0108,Understanding Business Management,M. Menon,Business Management,MBA,2007,67,34,23,4,0,Even,0,0
229,2022-02-01,BK0109,Introduction to English Literature,N. Menon,English Literature,HUMANITIES,2013,67,16,9,3,0,Even,0,0
230,2022-02-01,BK0110,Fundamentals of English Literature,K. Reddy,English Literature,HUMANITIES,2001,54,25,22,4,1,Even,0,0
231,2022-02-01,BK0111,English Literature: A Practical Approach,S. Bose,English Literature,HUMANITIES,1997,66,51,28,10,0,Even,0,0
232,2022-02-01,BK0112,Advanced English Literature,A. Khan,English Literature,HUMANITIES,2011,15,13,11,2,2,Even,0,0
233,2022-02-01,BK0113,Principles of English Literature,J. Khan,English Literature,HUMANITIES,2006,33,8,11,1,1,Even,0,0
234,2022-02-01,BK0114,English Literature for Engineers,M. Verma,English Literature,HUMANITIES,2006,30,53,42,8,8,Even,0,0
235,2022-02-01,BK0115,Modern English Literature,V. Reddy,English Literature,HUMANITIES,2009,40,26,20,6,0,Even,0,0
236,2022-02-01,BK0116,Applied English Literature,J. Menon,English Literature,HUMANITIES,2020,21,23,13,1,2,Even,0,0
237,2022-02-01,BK0117,English Literature Concepts and Applications,M. Rao,English Literature,HUMANITIES,2012,56,31,14,4,1,Even,0,0
238,2022-02-01,BK0118,Essentials of English Literature,N. Sharma,English Literature,HUMANITIES,2005,54,10,16,3,0,Even,0,0
239,2022-02-01,BK0119,English Literature: Theory and Practice,D. Rao,English Literature,HUMANITIES,2007,56,32,33,8,1,Even,0,0
240,2022-02-01,BK0120,Understanding English Literature,R. Rao,English Literature,HUMANITIES,1997,53,4,1,2,1,Even,0,0
241,2022-03-01,BK0001,Introduction to Computer Science,N. Iyer,Computer Science,CSE,2016,67,9,7,1,0,Even,0,0
242,2022-03-01,BK0002,Fundamentals of Computer Science,R. Singh,Computer Science,CSE,2016,58,19,15,5,0,Even,0,0
243,2022-03-01,BK0003,Computer Science: A Practical Approach,J. Sharma,Computer Science,CSE,2006,69,4,1,0,0,Even,0,0
244,2022-03-01,BK0004,Advanced Computer Science,K. Gupta,Computer Science,CSE,2022,28,13,20,2,1,Even,0,0
245,2022-03-01,BK0005,Principles of Computer Science,R. Menon,Computer Science,CSE,2008,31,11,9,3,2,Even,0,0
246,2022-03-01,BK0006,Computer Science for Engineers,K. Kumar,Computer Science,CSE,2012,40,8,16,1,0,Even,0,0
247,2022-03-01,BK0007,Modern Computer Science,R. Menon,Computer Science,CSE,2010,59,20,13,5,0,Even,0,0
248,2022-03-01,BK0008,Applied Computer Science,R. Nair,Computer Science,CSE,2007,15,25,18,3,6,Even,0,0
249,2022-03-01,BK0009,Computer Science Concepts and Applications,J. Rao,Computer Science,CSE,2021,19,1,5,0,0,Even,0,0
250,2022-03-01,BK0010,Essentials of Computer Science,D. Rao,Computer Science,CSE,2017,37,4,7,1,0,Even,0,0
251,2022-03-01,BK0011,Computer Science: Theory and Practice,V. Nair,Computer Science,CSE,2020,69,29,12,1,0,Even,0,0
252,2022-03-01,BK0012,Understanding Computer Science,N. Khan,Computer Science,CSE,2001,63,43,16,7,0,Even,0,0
253,2022-03-01,BK0013,Introduction to Data Science,K. Iyer,Data Science,CSE,2016,42,6,10,0,0,Even,0,0
254,2022-03-01,BK0014,Fundamentals of Data Science,R. Menon,Data Science,CSE,2005,69,26,19,3,0,Even,0,0
255,2022-03-01,BK0015,Data Science: A Practical Approach,J. Rao,Data Science,CSE,2021,23,16,9,3,1,Even,0,0
256,2022-03-01,BK0016,Advanced Data Science,M. Sharma,Data Science,CSE,2003,66,17,21,2,1,Even,0,0
257,2022-03-01,BK0017,Principles of Data Science,A. Sharma,Data Science,CSE,1996,16,7,6,1,0,Even,0,0
258,2022-03-01,BK0018,Data Science for Engineers,P. Rao,Data Science,CSE,2000,46,12,11,0,1,Even,0,0
259,2022-03-01,BK0019,Modern Data Science,N. Iyer,Data Science,CSE,2010,30,9,17,0,0,Even,0,0
260,2022-03-01,BK0020,Applied Data Science,A. Gupta,Data Science,CSE,2013,40,6,11,0,0,Even,0,0
261,2022-03-01,BK0021,Data Science Concepts and Applications,S. Reddy,Data Science,CSE,2019,39,9,4,0,1,Even,0,0
262,2022-03-01,BK0022,Essentials of Data Science,R. Rao,Data Science,CSE,2014,63,18,12,3,0,Even,0,0
263,2022-03-01,BK0023,Data Science: Theory and Practice,R. Sharma,Data Science,CSE,2018,47,18,19,2,0,Even,0,0
264,2022-03-01,BK0024,Understanding Data Science,V. Iyer,Data Science,CSE,2019,49,20,20,6,0,Even,0,0
265,2022-03-01,BK0025,Introduction to Electronics,J. Kumar,Electronics,ECE,2015,62,20,19,4,0,Even,0,0
266,2022-03-01,BK0026,Fundamentals of Electronics,K. Singh,Electronics,ECE,2013,36,7,8,0,0,Even,0,0
267,2022-03-01,BK0027,Electronics: A Practical Approach,N. Bose,Electronics,ECE,1999,62,21,18,3,1,Even,0,0
268,2022-03-01,BK0028,Advanced Electronics,S. Iyer,Electronics,ECE,2015,20,11,14,1,0,Even,0,0
269,2022-03-01,BK0029,Principles of Electronics,S. Verma,Electronics,ECE,1997,32,13,13,5,1,Even,0,0
270,2022-03-01,BK0030,Electronics for Engineers,J. Menon,Electronics,ECE,2016,37,10,10,2,1,Even,0,0
271,2022-03-01,BK0031,Modern Electronics,R. Khan,Electronics,ECE,2020,49,8,8,1,0,Even,0,0
272,2022-03-01,BK0032,Applied Electronics,R. Gupta,Electronics,ECE,2002,60,8,7,0,1,Even,0,0
273,2022-03-01,BK0033,Electronics Concepts and Applications,S. Rao,Electronics,ECE,2016,36,16,10,1,0,Even,0,0
274,2022-03-01,BK0034,Essentials of Electronics,A. Iyer,Electronics,ECE,2022,58,13,9,2,0,Even,0,0
275,2022-03-01,BK0035,Electronics: Theory and Practice,M. Rao,Electronics,ECE,2011,33,56,50,7,7,Even,0,0
276,2022-03-01,BK0036,Understanding Electronics,D. Rao,Electronics,ECE,1995,15,45,34,2,19,Even,0,0
277,2022-03-01,BK0037,Introduction to Mechanical,R. Bose,Mechanical,MECH,2017,17,25,19,3,7,Even,0,0
278,2022-03-01,BK0038,Fundamentals of Mechanical,D. Reddy,Mechanical,MECH,2008,66,36,25,4,1,Even,0,0
279,2022-03-01,BK0039,Mechanical: A Practical Approach,M. Verma,Mechanical,MECH,2014,45,15,11,6,0,Even,0,0
280,2022-03-01,BK0040,Advanced Mechanical,D. Menon,Mechanical,MECH,2010,69,30,20,3,0,Even,0,0
281,2022-03-01,BK0041,Principles of Mechanical,R. Sharma,Mechanical,MECH,2005,51,24,15,1,0,Even,0,0
282,2022-03-01,BK0042,Mechanical for Engineers,S. Sharma,Mechanical,MECH,1996,65,35,27,4,0,Even,0,0
283,2022-03-01,BK0043,Modern Mechanical,R. Reddy,Mechanical,MECH,2020,67,33,29,7,0,Even,0,0
284,2022-03-01,BK0044,Applied Mechanical,R. Khan,Mechanical,MECH,2003,38,7,5,1,0,Even,0,0
285,2022-03-01,BK0045,Mechanical Concepts and Applications,S. Sharma,Mechanical,MECH,2017,27,14,14,4,1,Even,0,0
286,2022-03-01,BK0046,Essentials of Mechanical,N. Gupta,Mechanical,MECH,2007,33,23,10,4,1,Even,0,0
287,2022-03-01,BK0047,Mechanical: Theory and Practice,A. Iyer,Mechanical,MECH,1997,26,14,13,2,0,Even,0,0
288,2022-03-01,BK0048,Understanding Mechanical,J. Iyer,Mechanical,MECH,2004,53,14,8,2,0,Even,0,0
289,2022-03-01,BK0049,Introduction to Civil,D. Nair,Civil,CIVIL,2000,21,19,17,2,0,Even,0,0
290,2022-03-01,BK0050,Fundamentals of Civil,V. Menon,Civil,CIVIL,2002,62,50,41,9,1,Even,0,0
291,2022-03-01,BK0051,Civil: A Practical Approach,A. Bose,Civil,CIVIL,1997,59,10,9,3,0,Even,0,0
292,2022-03-01,BK0052,Advanced Civil,R. Verma,Civil,CIVIL,1997,27,15,10,1,0,Even,0,0
293,2022-03-01,BK0053,Principles of Civil,J. Verma,Civil,CIVIL,2015,30,31,24,4,1,Even,0,0
294,2022-03-01,BK0054,Civil for Engineers,P. Nair,Civil,CIVIL,2003,63,18,10,2,0,Even,0,0
295,2022-03-01,BK0055,Modern Civil,A. Nair,Civil,CIVIL,2018,42,12,8,1,0,Even,0,0
296,2022-03-01,BK0056,Applied Civil,M. Singh,Civil,CIVIL,1999,55,44,37,7,0,Even,0,0
297,2022-03-01,BK0057,Civil Concepts and Applications,K. Khan,Civil,CIVIL,2023,20,15,11,1,0,Even,0,0
298,2022-03-01,BK0058,Essentials of Civil,R. Reddy,Civil,CIVIL,2007,19,39,33,11,9,Even,0,0
299,2022-03-01,BK0059,Civil: Theory and Practice,N. Singh,Civil,CIVIL,2021,63,40,21,7,0,Even,0,0
300,2022-03-01,BK0060,Understanding Civil,A. Kumar,Civil,CIVIL,1999,45,10,13,0,1,Even,0,0
301,2022-03-01,BK0061,Introduction to Mathematics,M. Bose,Mathematics,SCIENCE,1995,65,18,14,3,1,Even,0,0
302,2022-03-01,BK0062,Fundamentals of Mathematics,K. Sharma,Mathematics,SCIENCE,1996,68,30,16,5,0,Even,0,0
303,2022-03-01,BK0063,Mathematics: A Practical Approach,P. Reddy,Mathematics,SCIENCE,2009,37,38,30,8,2,Even,0,0
304,2022-03-01,BK0064,Advanced Mathematics,M. Nair,Mathematics,SCIENCE,2012,48,16,12,1,0,Even,0,0
305,2022-03-01,BK0065,Principles of Mathematics,R. Khan,Mathematics,SCIENCE,2011,19,18,19,2,0,Even,0,0
306,2022-03-01,BK0066,Mathematics for Engineers,K. Menon,Mathematics,SCIENCE,2015,16,13,12,1,0,Even,0,0
307,2022-03-01,BK0067,Modern Mathematics,S. Gupta,Mathematics,SCIENCE,1997,41,51,43,10,7,Even,0,0
308,2022-03-01,BK0068,Applied Mathematics,R. Menon,Mathematics,SCIENCE,2000,15,7,6,3,0,Even,0,0
309,2022-03-01,BK0069,Mathematics Concepts and Applications,M. Gupta,Mathematics,SCIENCE,2016,61,22,22,1,0,Even,0,0
310,2022-03-01,BK0070,Essentials of Mathematics,V. Khan,Mathematics,SCIENCE,2023,66,15,15,2,0,Even,0,0
311,2022-03-01,BK0071,Mathematics: Theory and Practice,V. Bose,Mathematics,SCIENCE,1997,61,27,17,2,0,Even,0,0
312,2022-03-01,BK0072,Understanding Mathematics,N. Khan,Mathematics,SCIENCE,2019,69,12,10,2,0,Even,0,0
313,2022-03-01,BK0073,Introduction to Physics,M. Verma,Physics,SCIENCE,2007,32,11,11,3,1,Even,0,0
314,2022-03-01,BK0074,Fundamentals of Physics,K. Bose,Physics,SCIENCE,2000,66,10,7,1,0,Even,0,0
315,2022-03-01,BK0075,Physics: A Practical Approach,D. Kumar,Physics,SCIENCE,2010,18,20,7,4,1,Even,0,0
316,2022-03-01,BK0076,Advanced Physics,V. Rao,Physics,SCIENCE,2000,16,8,4,0,0,Even,0,0
317,2022-03-01,BK0077,Principles of Physics,K. Verma,Physics,SCIENCE,2007,58,17,11,2,0,Even,0,0
318,2022-03-01,BK0078,Physics for Engineers,M. Bose,Physics,SCIENCE,1995,40,21,19,4,0,Even,0,0
319,2022-03-01,BK0079,Modern Physics,P. Nair,Physics,SCIENCE,2004,58,34,18,1,0,Even,0,0
320,2022-03-01,BK0080,Applied Physics,R. Singh,Physics,SCIENCE,2018,52,18,26,6,2,Even,0,0
321,2022-03-01,BK0081,Physics Concepts and Applications,N. Reddy,Physics,SCIENCE,2006,49,20,28,5,0,Even,0,0
322,2022-03-01,BK0082,Essentials of Physics,S. Sharma,Physics,SCIENCE,2008,44,12,15,0,1,Even,0,0
323,2022-03-01,BK0083,Physics: Theory and Practice,S. Nair,Physics,SCIENCE,2002,53,10,9,2,0,Even,0,0
324,2022-03-01,BK0084,Understanding Physics,V. Reddy,Physics,SCIENCE,2009,69,12,4,2,1,Even,0,0
325,2022-03-01,BK0085,Introduction to Chemistry,R. Nair,Chemistry,SCIENCE,2009,61,17,16,2,0,Even,0,0
326,2022-03-01,BK0086,Fundamentals of Chemistry,A. Iyer,Chemistry,SCIENCE,2021,69,25,24,7,0,Even,0,0
327,2022-03-01,BK0087,Chemistry: A Practical Approach,A. Iyer,Chemistry,SCIENCE,2018,66,32,26,8,0,Even,0,0
328,2022-03-01,BK0088,Advanced Chemistry,V. Singh,Chemistry,SCIENCE,2013,50,12,12,0,0,Even,0,0
329,2022-03-01,BK0089,Principles of Chemistry,K. Menon,Chemistry,SCIENCE,2008,57,8,6,0,0,Even,0,0
330,2022-03-01,BK0090,Chemistry for Engineers,D. Singh,Chemistry,SCIENCE,1998,62,11,8,2,0,Even,0,0
331,2022-03-01,BK0091,Modern Chemistry,K. Nair,Chemistry,SCIENCE,2002,55,10,12,2,0,Even,0,0
332,2022-03-01,BK0092,Applied Chemistry,P. Khan,Chemistry,SCIENCE,2019,15,25,15,8,5,Even,0,0
333,2022-03-01,BK0093,Chemistry Concepts and Applications,P. Rao,Chemistry,SCIENCE,1997,66,18,17,3,1,Even,0,0
334,2022-03-01,BK0094,Essentials of Chemistry,J. Menon,Chemistry,SCIENCE,2005,58,6,8,2,0,Even,0,0
335,2022-03-01,BK0095,Chemistry: Theory and Practice,S. Bose,Chemistry,SCIENCE,2022,64,11,11,4,0,Even,0,0
336,2022-03-01,BK0096,Understanding Chemistry,M. Sharma,Chemistry,SCIENCE,2023,54,5,7,0,0,Even,0,0
337,2022-03-01,BK0097,Introduction to Business Management,A. Rao,Business Management,MBA,2007,43,8,4,1,0,Even,0,0
338,2022-03-01,BK0098,Fundamentals of Business Management,V. Reddy,Business Management,MBA,2012,44,21,12,2,0,Even,0,0
339,2022-03-01,BK0099,Business Management: A Practical Approach,P. Reddy,Business Management,MBA,2022,47,14,12,3,0,Even,0,0
340,2022-03-01,BK0100,Advanced Business Management,N. Rao,Business Management,MBA,2018,37,10,18,3,0,Even,0,0
341,2022-03-01,BK0101,Principles of Business Management,V. Bose,Business Management,MBA,2018,60,29,25,3,0,Even,0,0
342,2022-03-01,BK0102,Business Management for Engineers,K. Iyer,Business Management,MBA,2001,47,4,5,1,1,Even,0,0
343,2022-03-01,BK0103,Modern Business Management,N. Nair,Business Management,MBA,2017,69,1,3,0,0,Even,0,0
344,2022-03-01,BK0104,Applied Business Management,K. Nair,Business Management,MBA,2020,36,44,45,9,6,Even,0,0
345,2022-03-01,BK0105,Business Management Concepts and Applications,V. Sharma,Business Management,MBA,2002,16,16,12,4,0,Even,0,0
346,2022-03-01,BK0106,Essentials of Business Management,J. Rao,Business Management,MBA,1996,37,34,25,7,0,Even,0,0
347,2022-03-01,BK0107,Business Management: Theory and Practice,M. Khan,Business Management,MBA,2006,37,22,16,6,0,Even,0,0
348,2022-03-01,BK0108,Understanding Business Management,M. Menon,Business Management,MBA,2007,67,35,30,7,0,Even,0,0
349,2022-03-01,BK0109,Introduction to English Literature,N. Menon,English Literature,HUMANITIES,2013,67,13,13,1,1,Even,0,0
350,2022-03-01,BK0110,Fundamentals of English Literature,K. Reddy,English Literature,HUMANITIES,2001,54,20,21,3,1,Even,0,0
351,2022-03-01,BK0111,English Literature: A Practical Approach,S. Bose,English Literature,HUMANITIES,1997,66,48,44,5,0,Even,0,0
352,2022-03-01,BK0112,Advanced English Literature,A. Khan,English Literature,HUMANITIES,2011,15,13,12,1,2,Even,0,0
353,2022-03-01,BK0113,Principles of English Literature,J. Khan,English Literature,HUMANITIES,2006,33,11,6,1,0,Even,0,0
354,2022-03-01,BK0114,English Literature for Engineers,M. Verma,English Literature,HUMANITIES,2006,30,57,44,6,16,Even,0,0
355,2022-03-01,BK0115,Modern English Literature,V. Reddy,English Literature,HUMANITIES,2009,40,30,22,3,3,Even,0,0
356,2022-03-01,BK0116,Applied English Literature,J. Menon,English Literature,HUMANITIES,2020,21,27,20,4,6,Even,0,0
357,2022-03-01,BK0117,English Literature Concepts and Applications,M. Rao,English Literature,HUMANITIES,2012,56,23,26,5,2,Even,0,0
358,2022-03-01,BK0118,Essentials of English Literature,N. Sharma,English Literature,HUMANITIES,2005,54,11,9,0,0,Even,0,0
359,2022-03-01,BK0119,English Literature: Theory and Practice,D. Rao,English Literature,HUMANITIES,2007,56,33,28,4,0,Even,0,0
360,2022-03-01,BK0120,Understanding English Literature,R. Rao,English Literature,HUMANITIES,1997,53,4,3,1,0,Even,0,0
361,2022-04-01,BK0001,Introduction to Computer Science,N. Iyer,Computer Science,CSE,2016,67,13,8,2,0,Even,1,0
362,2022-04-01,BK0002,Fundamentals of Computer Science,R. Singh,Computer Science,CSE,2016,58,37,17,7,0,Even,1,0
363,2022-04-01,BK0003,Computer Science: A Practical Approach,J. Sharma,Computer Science,CSE,2006,69,3,1,0,2,Even,1,0
364,2022-04-01,BK0004,Advanced Computer Science,K. Gupta,Computer Science,CSE,2022,28,35,12,6,4,Even,1,0
365,2022-04-01,BK0005,Principles of Computer Science,R. Menon,Computer Science,CSE,2008,31,25,10,2,0,Even,1,0
366,2022-04-01,BK0006,Computer Science for Engineers,K. Kumar,Computer Science,CSE,2012,40,27,6,3,0,Even,1,0
367,2022-04-01,BK0007,Modern Computer Science,R. Menon,Computer Science,CSE,2010,59,42,16,5,0,Even,1,0
368,2022-04-01,BK0008,Applied Computer Science,R. Nair,Computer Science,CSE,2007,15,37,20,9,12,Even,1,0
369,2022-04-01,BK0009,Computer Science Concepts and Applications,J. Rao,Computer Science,CSE,2021,19,6,1,1,0,Even,1,0
370,2022-04-01,BK0010,Essentials of Computer Science,D. Rao,Computer Science,CSE,2017,37,10,4,1,0,Even,1,0
371,2022-04-01,BK0011,Computer Science: Theory and Practice,V. Nair,Computer Science,CSE,2020,69,44,22,7,0,Even,1,0
372,2022-04-01,BK0012,Understanding Computer Science,N. Khan,Computer Science,CSE,2001,63,56,33,5,0,Even,1,0
373,2022-04-01,BK0013,Introduction to Data Science,K. Iyer,Data Science,CSE,2016,42,31,6,4,0,Even,1,0
374,2022-04-01,BK0014,Fundamentals of Data Science,R. Menon,Data Science,CSE,2005,69,39,20,8,0,Even,1,0
375,2022-04-01,BK0015,Data Science: A Practical Approach,J. Rao,Data Science,CSE,2021,23,29,15,7,4,Even,1,0
376,2022-04-01,BK0016,Advanced Data Science,M. Sharma,Data Science,CSE,2003,66,44,13,5,0,Even,1,0
377,2022-04-01,BK0017,Principles of Data Science,A. Sharma,Data Science,CSE,1996,16,11,6,1,1,Even,1,0
378,2022-04-01,BK0018,Data Science for Engineers,P. Rao,Data Science,CSE,2000,46,12,9,3,0,Even,1,0
379,2022-04-01,BK0019,Modern Data Science,N. Iyer,Data Science,CSE,2010,30,34,9,2,1,Even,1,0
380,2022-04-01,BK0020,Applied Data Science,A. Gupta,Data Science,CSE,2013,40,25,4,4,0,Even,1,0
381,2022-04-01,BK0021,Data Science Concepts and Applications,S. Reddy,Data Science,CSE,2019,39,12,7,3,0,Even,1,0
382,2022-04-01,BK0022,Essentials of Data Science,R. Rao,Data Science,CSE,2014,63,21,15,1,0,Even,1,0
383,2022-04-01,BK0023,Data Science: Theory and Practice,R. Sharma,Data Science,CSE,2018,47,34,16,4,0,Even,1,0
384,2022-04-01,BK0024,Understanding Data Science,V. Iyer,Data Science,CSE,2019,49,55,15,11,2,Even,1,0
385,2022-04-01,BK0025,Introduction to Electronics,J. Kumar,Electronics,ECE,2015,62,33,16,6,0,Even,1,0
386,2022-04-01,BK0026,Fundamentals of Electronics,K. Singh,Electronics,ECE,2013,36,10,4,1,1,Even,1,0
387,2022-04-01,BK0027,Electronics: A Practical Approach,N. Bose,Electronics,ECE,1999,62,43,19,5,0,Even,1,0
388,2022-04-01,BK0028,Advanced Electronics,S. Iyer,Electronics,ECE,2015,20,17,9,3,0,Even,1,0
389,2022-04-01,BK0029,Principles of Electronics,S. Verma,Electronics,ECE,1997,32,31,12,4,1,Even,1,0
390,2022-04-01,BK0030,Electronics for Engineers,J. Menon,Electronics,ECE,2016,37,24,9,3,0,Even,1,0
391,2022-04-01,BK0031,Modern Electronics,R. Khan,Electronics,ECE,2020,49,12,6,1,0,Even,1,0
392,2022-04-01,BK0032,Applied Electronics,R. Gupta,Electronics,ECE,2002,60,9,6,1,0,Even,1,0
393,2022-04-01,BK0033,Electronics Concepts and Applications,S. Rao,Electronics,ECE,2016,36,23,15,6,0,Even,1,0
394,2022-04-01,BK0034,Essentials of Electronics,A. Iyer,Electronics,ECE,2022,58,25,10,5,0,Even,1,0
395,2022-04-01,BK0035,Electronics: Theory and Practice,M. Rao,Electronics,ECE,2011,33,79,50,15,28,Even,1,0
396,2022-04-01,BK0036,Understanding Electronics,D. Rao,Electronics,ECE,1995,15,59,38,8,17,Even,1,0
397,2022-04-01,BK0037,Introduction to Mechanical,R. Bose,Mechanical,MECH,2017,17,39,23,3,16,Even,1,0
398,2022-04-01,BK0038,Fundamentals of Mechanical,D. Reddy,Mechanical,MECH,2008,66,50,29,5,0,Even,1,0
399,2022-04-01,BK0039,Mechanical: A Practical Approach,M. Verma,Mechanical,MECH,2014,45,16,12,3,0,Even,1,0
400,2022-04-01,BK0040,Advanced Mechanical,D. Menon,Mechanical,MECH,2010,69,51,27,6,0,Even,1,0
401,2022-04-01,BK0041,Principles of Mechanical,R. Sharma,Mechanical,MECH,2005,51,25,17,3,0,Even,1,0
402,2022-04-01,BK0042,Mechanical for Engineers,S. Sharma,Mechanical,MECH,1996,65,36,33,9,0,Even,1,0
403,2022-04-01,BK0043,Modern Mechanical,R. Reddy,Mechanical,MECH,2020,67,45,26,8,1,Even,1,0
404,2022-04-01,BK0044,Applied Mechanical,R. Khan,Mechanical,MECH,2003,38,5,7,1,0,Even,1,0
405,2022-04-01,BK0045,Mechanical Concepts and Applications,S. Sharma,Mechanical,MECH,2017,27,19,12,1,0,Even,1,0
406,2022-04-01,BK0046,Essentials of Mechanical,N. Gupta,Mechanical,MECH,2007,33,27,21,3,0,Even,1,0
407,2022-04-01,BK0047,Mechanical: Theory and Practice,A. Iyer,Mechanical,MECH,1997,26,13,13,0,0,Even,1,0
408,2022-04-01,BK0048,Understanding Mechanical,J. Iyer,Mechanical,MECH,2004,53,13,13,2,1,Even,1,0
409,2022-04-01,BK0049,Introduction to Civil,D. Nair,Civil,CIVIL,2000,21,31,15,5,5,Even,1,0
410,2022-04-01,BK0050,Fundamentals of Civil,V. Menon,Civil,CIVIL,2002,62,51,45,5,1,Even,1,0
411,2022-04-01,BK0051,Civil: A Practical Approach,A. Bose,Civil,CIVIL,1997,59,12,9,4,0,Even,1,0
412,2022-04-01,BK0052,Advanced Civil,R. Verma,Civil,CIVIL,1997,27,17,14,1,0,Even,1,0
413,2022-04-01,BK0053,Principles of Civil,J. Verma,Civil,CIVIL,2015,30,26,29,1,0,Even,1,0
414,2022-04-01,BK0054,Civil for Engineers,P. Nair,Civil,CIVIL,2003,63,19,18,7,0,Even,1,0
415,2022-04-01,BK0055,Modern Civil,A. Nair,Civil,CIVIL,2018,42,12,12,1,0,Even,1,0
416,2022-04-01,BK0056,Applied Civil,M. Singh,Civil,CIVIL,1999,55,56,37,15,1,Even,1,0
417,2022-04-01,BK0057,Civil Concepts and Applications,K. Khan,Civil,CIVIL,2023,20,27,12,4,1,Even,1,0
418,2022-04-01,BK0058,Essentials of Civil,R. Reddy,Civil,CIVIL,2007,19,58,36,5,21,Even,1,0
419,2022-04-01,BK0059,Civil: Theory and Practice,N. Singh,Civil,CIVIL,2021,63,41,34,4,0,Even,1,0
420,2022-04-01,BK0060,Understanding Civil,A. Kumar,Civil,CIVIL,1999,45,18,10,2,0,Even,1,0
421,2022-04-01,BK0061,Introduction to Mathematics,M. Bose,Mathematics,SCIENCE,1995,65,45,17,10,1,Even,1,0
422,2022-04-01,BK0062,Fundamentals of Mathematics,K. Sharma,Mathematics,SCIENCE,1996,68,41,29,6,1,Even,1,0
423,2022-04-01,BK0063,Mathematics: A Practical Approach,P. Reddy,Mathematics,SCIENCE,2009,37,55,34,9,8,Even,1,0
424,2022-04-01,BK0064,Advanced Mathematics,M. Nair,Mathematics,SCIENCE,2012,48,28,13,5,0,Even,1,0
425,2022-04-01,BK0065,Principles of Mathematics,R. Khan,Mathematics,SCIENCE,2011,19,32,16,7,3,Even,1,0
426,2022-04-01,BK0066,Mathematics for Engineers,K. Menon,Mathematics,SCIENCE,2015,16,20,12,4,4,Even,1,0
427,2022-04-01,BK0067,Modern Mathematics,S. Gupta,Mathematics,SCIENCE,1997,41,91,41,15,26,Even,1,0
428,2022-04-01,BK0068,Applied Mathematics,R. Menon,Mathematics,SCIENCE,2000,15,15,5,2,0,Even,1,0
429,2022-04-01,BK0069,Mathematics Concepts and Applications,M. Gupta,Mathematics,SCIENCE,2016,61,40,18,9,1,Even,1,0
430,2022-04-01,BK0070,Essentials of Mathematics,V. Khan,Mathematics,SCIENCE,2023,66,33,13,4,1,Even,1,0
431,2022-04-01,BK0071,Mathematics: Theory and Practice,V. Bose,Mathematics,SCIENCE,1997,61,38,21,1,0,Even,1,0
432,2022-04-01,BK0072,Understanding Mathematics,N. Khan,Mathematics,SCIENCE,2019,69,18,12,4,1,Even,1,0
433,2022-04-01,BK0073,Introduction to Physics,M. Verma,Physics,SCIENCE,2007,32,22,8,3,0,Even,1,0
434,2022-04-01,BK0074,Fundamentals of Physics,K. Bose,Physics,SCIENCE,2000,66,10,10,0,2,Even,1,0
435,2022-04-01,BK0075,Physics: A Practical Approach,D. Kumar,Physics,SCIENCE,2010,18,16,15,2,0,Even,1,0
