record_id,date,book_id,book_title,category,lag_1_borrowed,lag_2_borrowed,rolling_3_avg_borrowed,month_index,exam_period,holiday_indicator,semester_encoded,available_copies,reservation_count,renewal_count,publication_year,cat_Business Management,cat_Chemistry,cat_Civil,cat_Computer Science,cat_Data Science,cat_Electronics,cat_English Literature,cat_Mathematics,cat_Mechanical,cat_Physics,target_next_month_demand
2526,2023-10-01,BK0006,Computer Science for Engineers,Computer Science,0.0,11.0,6.0,21,1,0,0,40,0,1,2012,False,False,False,True,False,False,False,False,False,False,15.0
2646,2023-11-01,BK0006,Computer Science for Engineers,Computer Science,7.0,0.0,7.333333333333333,22,1,0,0,40,0,1,2012,False,False,False,True,False,False,False,False,False,False,3.0
2766,2023-12-01,BK0006,Computer Science for Engineers,Computer Science,15.0,7.0,8.333333333333334,23,0,1,0,40,1,0,2012,False,False,False,True,False,False,False,False,False,False,4.0
2886,2024-01-01,BK0006,Computer Science for Engineers,Computer Science,3.0,15.0,7.333333333333333,24,0,0,1,40,0,1,2012,False,False,False,True,False,False,False,False,False,False,3.0
3006,2024-02-01,BK0006,Computer Science for Engineers,Computer Science,4.0,3.0,3.3333333333333335,25,0,0,1,40,0,1,2012,False,False,False,True,False,False,False,False,False,False,7.0
3126,2024-03-01,BK0006,Computer Science for Engineers,Computer Science,3.0,4.0,4.666666666666667,26,0,0,1,40,0,0,2012,False,False,False,True,False,False,False,False,False,False,12.0
3246,2024-04-01,BK0006,Computer Science for Engineers,Computer Science,7.0,3.0,7.333333333333333,27,1,0,1,40,0,0,2012,False,False,False,True,False,False,False,False,False,False,12.0
3366,2024-05-01,BK0006,Computer Science for Engineers,Computer Science,12.0,7.0,10.333333333333334,28,1,0,1,40,0,1,2012,False,False,False,True,False,False,False,False,False,False,0.0
247,2022-03-01,BK0007,Modern Computer Science,Computer Science,15.0,17.0,17.333333333333332,2,0,0,1,59,0,5,2010,False,False,False,True,False,False,False,False,False,False,42.0
367,2022-04-01,BK0007,Modern Computer Science,Computer Science,20.0,15.0,25.666666666666668,3,1,0,1,59,0,5,2010,False,False,False,True,False,False,False,False,False,False,30.0
487,2022-05-01,BK0007,Modern Computer Science,Computer Science,42.0,20.0,30.666666666666668,4,1,0,1,59,0,7,2010,False,False,False,True,False,False,False,False,False,False,5.0
607,2022-06-01,BK0007,Modern Computer Science,Computer Science,30.0,42.0,25.666666666666668,5,0,1,1,59,1,0,2010,False,False,False,True,False,False,False,False,False,False,20.0
727,2022-07-01,BK0007,Modern Computer Science,Computer Science,5.0,30.0,18.333333333333332,6,0,0,0,59,1,4,2010,False,False,False,True,False,False,False,False,False,False,25.0
847,2022-08-01,BK0007,Modern Computer Science,Computer Science,20.0,5.0,16.666666666666668,7,0,0,0,59,0,0,2010,False,False,False,True,False,False,False,False,False,False,19.0
967,2022-09-01,BK0007,Modern Computer Science,Computer Science,25.0,20.0,21.333333333333332,8,0,0,0,59,0,6,2010,False,False,False,True,False,False,False,False,False,False,29.0
1087,2022-10-01,BK0007,Modern Computer Science,Computer Science,19.0,25.0,24.333333333333332,9,1,0,0,59,0,5,2010,False,False,False,True,False,False,False,False,False,False,43.0
1207,2022-11-01,BK0007,Modern Computer Science,Computer Science,29.0,19.0,30.333333333333332,10,1,0,0,59,0,3,2010,False,False,False,True,False,False,False,False,False,False,2.0
1327,2022-12-01,BK0007,Modern Computer Science,Computer Science,43.0,29.0,24.666666666666668,11,0,1,0,59,0,0,2010,False,False,False,True,False,False,False,False,False,False,26.0
1447,2023-01-01,BK0007,Modern Computer Science,Computer Science,2.0,43.0,23.666666666666668,12,0,0,1,59,0,5,2010,False,False,False,True,False,False,False,False,False,False,28.0
1567,2023-02-01,BK0007,Modern Computer Science,Computer Science,26.0,2.0,18.666666666666668,13,0,0,1,59,0,5,2010,False,False,False,True,False,False,False,False,False,False,27.0
1687,2023-03-01,BK0007,Modern Computer Science,Computer Science,28.0,26.0,27.0,14,0,0,1,59,0,6,2010,False,False,False,True,False,False,False,False,False,False,47.0
1807,2023-04-01,BK0007,Modern Computer Science,Computer Science,27.0,28.0,34.0,15,1,0,1,59,1,3,2010,False,False,False,True,False,False,False,False,False,False,34.0
1927,2023-05-01,BK0007,Modern Computer Science,Computer Science,47.0,27.0,36.0,16,1,0,1,59,0,6,2010,False,False,False,True,False,False,False,False,False,False,10.0
2047,2023-06-01,BK0007,Modern Computer Science,Computer Science,34.0,47.0,30.333333333333332,17,0,1,1,59,0,1,2010,False,False,False,True,False,False,False,False,False,False,30.0
2167,2023-07-01,BK0007,Modern Computer Science,Computer Science,10.0,34.0,24.666666666666668,18,0,0,0,59,1,3,2010,False,False,False,True,False,False,False,False,False,False,24.0
2287,2023-08-01,BK0007,Modern Computer Science,Computer Science,30.0,10.0,21.333333333333332,19,0,0,0,59,0,2,2010,False,False,False,True,False,False,False,False,False,False,21.0
2407,2023-09-01,BK0007,Modern Computer Science,Computer Science,24.0,30.0,25.0,20,0,0,0,59,1,4,2010,False,False,False,True,False,False,False,False,False,False,50.0
2527,2023-10-01,BK0007,Modern Computer Science,Computer Science,21.0,24.0,31.666666666666668,21,1,0,0,59,0,9,2010,False,False,False,True,False,False,False,False,False,False,45.0
2647,2023-11-01,BK0007,Modern Computer Science,Computer Science,50.0,21.0,38.666666666666664,22,1,0,0,59,1,6,2010,False,False,False,True,False,False,False,False,False,False,10.0
2767,2023-12-01,BK0007,Modern Computer Science,Computer Science,45.0,50.0,35.0,23,0,1,0,59,0,1,2010,False,False,False,True,False,False,False,False,False,False,24.0
2887,2024-01-01,BK0007,Modern Computer Science,Computer Science,10.0,45.0,26.333333333333332,24,0,0,1,59,1,2,2010,False,False,False,True,False,False,False,False,False,False,24.0
3007,2024-02-01,BK0007,Modern Computer Science,Computer Science,24.0,10.0,19.333333333333332,25,0,0,1,59,0,5,2010,False,False,False,True,False,False,False,False,False,False,31.0
3127,2024-03-01,BK0007,Modern Computer Science,Computer Science,24.0,24.0,26.333333333333332,26,0,0,1,59,1,3,2010,False,False,False,True,False,False,False,False,False,False,57.0
3247,2024-04-01,BK0007,Modern Computer Science,Computer Science,31.0,24.0,37.333333333333336,27,1,0,1,59,0,11,2010,False,False,False,True,False,False,False,False,False,False,54.0
3367,2024-05-01,BK0007,Modern Computer Science,Computer Science,57.0,31.0,47.333333333333336,28,1,0,1,59,0,5,2010,False,False,False,True,False,False,False,False,False,False,14.0
248,2022-03-01,BK0008,Applied Computer Science,Computer Science,23.0,14.0,20.666666666666668,2,0,0,1,15,6,3,2007,False,False,False,True,False,False,False,False,False,False,37.0
368,2022-04-01,BK0008,Applied Computer Science,Computer Science,25.0,23.0,28.333333333333332,3,1,0,1,15,12,9,2007,False,False,False,True,False,False,False,False,False,False,47.0
488,2022-05-01,BK0008,Applied Computer Science,Computer Science,37.0,25.0,36.333333333333336,4,1,0,1,15,20,8,2007,False,False,False,True,False,False,False,False,False,False,11.0
608,2022-06-01,BK0008,Applied Computer Science,Computer Science,47.0,37.0,31.666666666666668,5,0,1,1,15,1,2,2007,False,False,False,True,False,False,False,False,False,False,27.0
728,2022-07-01,BK0008,Applied Computer Science,Computer Science,11.0,47.0,28.333333333333332,6,0,0,0,15,6,5,2007,False,False,False,True,False,False,False,False,False,False,29.0
848,2022-08-01,BK0008,Applied Computer Science,Computer Science,27.0,11.0,22.333333333333332,7,0,0,0,15,6,5,2007,False,False,False,True,False,False,False,False,False,False,35.0
968,2022-09-01,BK0008,Applied Computer Science,Computer Science,29.0,27.0,30.333333333333332,8,0,0,0,15,9,4,2007,False,False,False,True,False,False,False,False,False,False,51.0
1088,2022-10-01,BK0008,Applied Computer Science,Computer Science,35.0,29.0,38.333333333333336,9,1,0,0,15,17,9,2007,False,False,False,True,False,False,False,False,False,False,53.0
1208,2022-11-01,BK0008,Applied Computer Science,Computer Science,51.0,35.0,46.333333333333336,10,1,0,0,15,14,8,2007,False,False,False,True,False,False,False,False,False,False,14.0
1328,2022-12-01,BK0008,Applied Computer Science,Computer Science,53.0,51.0,39.333333333333336,11,0,1,0,15,0,0,2007,False,False,False,True,False,False,False,False,False,False,21.0
1448,2023-01-01,BK0008,Applied Computer Science,Computer Science,14.0,53.0,29.333333333333332,12,0,0,1,15,2,2,2007,False,False,False,True,False,False,False,False,False,False,27.0
1568,2023-02-01,BK0008,Applied Computer Science,Computer Science,21.0,14.0,20.666666666666668,13,0,0,1,15,3,2,2007,False,False,False,True,False,False,False,False,False,False,19.0
1688,2023-03-01,BK0008,Applied Computer Science,Computer Science,27.0,21.0,22.333333333333332,14,0,0,1,15,4,2,2007,False,False,False,True,False,False,False,False,False,False,48.0
1808,2023-04-01,BK0008,Applied Computer Science,Computer Science,19.0,27.0,31.333333333333332,15,1,0,1,15,21,3,2007,False,False,False,True,False,False,False,False,False,False,28.0
1928,2023-05-01,BK0008,Applied Computer Science,Computer Science,48.0,19.0,31.666666666666668,16,1,0,1,15,10,2,2007,False,False,False,True,False,False,False,False,False,False,6.0
2048,2023-06-01,BK0008,Applied Computer Science,Computer Science,28.0,48.0,27.333333333333332,17,0,1,1,15,0,2,2007,False,False,False,True,False,False,False,False,False,False,20.0
2168,2023-07-01,BK0008,Applied Computer Science,Computer Science,6.0,28.0,18.0,18,0,0,0,15,1,4,2007,False,False,False,True,False,False,False,False,False,False,27.0
2288,2023-08-01,BK0008,Applied Computer Science,Computer Science,20.0,6.0,17.666666666666668,19,0,0,0,15,2,10,2007,False,False,False,True,False,False,False,False,False,False,23.0
2408,2023-09-01,BK0008,Applied Computer Science,Computer Science,27.0,20.0,23.333333333333332,20,0,0,0,15,2,6,2007,False,False,False,True,False,False,False,False,False,False,57.0
2528,2023-10-01,BK0008,Applied Computer Science,Computer Science,23.0,27.0,35.666666666666664,21,1,0,0,15,26,7,2007,False,False,False,True,False,False,False,False,False,False,52.0
2648,2023-11-01,BK0008,Applied Computer Science,Computer Science,57.0,23.0,44.0,22,1,0,0,15,24,9,2007,False,False,False,True,False,False,False,False,False,False,13.0
2768,2023-12-01,BK0008,Applied Computer Science,Computer Science,52.0,57.0,40.666666666666664,23,0,1,0,15,0,3,2007,False,False,False,True,False,False,False,False,False,False,23.0
2888,2024-01-01,BK0008,Applied Computer Science,Computer Science,13.0,52.0,29.333333333333332,24,0,0,1,15,6,4,2007,False,False,False,True,False,False,False,False,False,False,36.0
3008,2024-02-01,BK0008,Applied Computer Science,Computer Science,23.0,13.0,24.0,25,0,0,1,15,17,2,2007,False,False,False,True,False,False,False,False,False,False,21.0
3128,2024-03-01,BK0008,Applied Computer Science,Computer Science,36.0,23.0,26.666666666666668,26,0,0,1,15,2,2,2007,False,False,False,True,False,False,False,False,False,False,45.0
3248,2024-04-01,BK0008,Applied Computer Science,Computer Science,21.0,36.0,34.0,27,1,0,1,15,19,8,2007,False,False,False,True,False,False,False,False,False,False,46.0
3368,2024-05-01,BK0008,Applied Computer Science,Computer Science,45.0,21.0,37.333333333333336,28,1,0,1,15,21,6,2007,False,False,False,True,False,False,False,False,False,False,7.0
249,2022-03-01,BK0009,Computer Science Concepts and Applications,Computer Science,6.0,4.0,3.6666666666666665,2,0,0,1,19,0,0,2021,False,False,False,True,False,False,False,False,False,False,6.0
369,2022-04-01,BK0009,Computer Science Concepts and Applications,Computer Science,1.0,6.0,4.333333333333333,3,1,0,1,19,0,1,2021,False,False,False,True,False,False,False,False,False,False,6.0
489,2022-05-01,BK0009,Computer Science Concepts and Applications,Computer Science,6.0,1.0,4.333333333333333,4,1,0,1,19,0,3,2021,False,False,False,True,False,False,False,False,False,False,0.0
609,2022-06-01,BK0009,Computer Science Concepts and Applications,Computer Science,6.0,6.0,4.0,5,0,1,1,19,0,0,2021,False,False,False,True,False,False,False,False,False,False,2.0
729,2022-07-01,BK0009,Computer Science Concepts and Applications,Computer Science,0.0,6.0,2.6666666666666665,6,0,0,0,19,0,0,2021,False,False,False,True,False,False,False,False,False,False,5.0
849,2022-08-01,BK0009,Computer Science Concepts and Applications,Computer Science,2.0,0.0,2.3333333333333335,7,0,0,0,19,0,0,2021,False,False,False,True,False,False,False,False,False,False,4.0
969,2022-09-01,BK0009,Computer Science Concepts and Applications,Computer Science,5.0,2.0,3.6666666666666665,8,0,0,0,19,0,1,2021,False,False,False,True,False,False,False,False,False,False,5.0
1089,2022-10-01,BK0009,Computer Science Concepts and Applications,Computer Science,4.0,5.0,4.666666666666667,9,1,0,0,19,1,1,2021,False,False,False,True,False,False,False,False,False,False,12.0
1209,2022-11-01,BK0009,Computer Science Concepts and Applications,Computer Science,5.0,4.0,7.0,10,1,0,0,19,0,1,2021,False,False,False,True,False,False,False,False,False,False,2.0
1329,2022-12-01,BK0009,Computer Science Concepts and Applications,Computer Science,12.0,5.0,6.333333333333333,11,0,1,0,19,0,0,2021,False,False,False,True,False,False,False,False,False,False,10.0
1449,2023-01-01,BK0009,Computer Science Concepts and Applications,Computer Science,2.0,12.0,8.0,12,0,0,1,19,0,0,2021,False,False,False,True,False,False,False,False,False,False,4.0
1569,2023-02-01,BK0009,Computer Science Concepts and Applications,Computer Science,10.0,2.0,5.333333333333333,13,0,0,1,19,1,0,2021,False,False,False,True,False,False,False,False,False,False,4.0
1689,2023-03-01,BK0009,Computer Science Concepts and Applications,Computer Science,4.0,10.0,6.0,14,0,0,1,19,0,1,2021,False,False,False,True,False,False,False,False,False,False,9.0
1809,2023-04-01,BK0009,Computer Science Concepts and Applications,Computer Science,4.0,4.0,5.666666666666667,15,1,0,1,19,0,2,2021,False,False,False,True,False,False,False,False,False,False,12.0
1929,2023-05-01,BK0009,Computer Science Concepts and Applications,Computer Science,9.0,4.0,8.333333333333334,16,1,0,1,19,0,0,2021,False,False,False,True,False,False,False,False,False,False,1.0
2049,2023-06-01,BK0009,Computer Science Concepts and Applications,Computer Science,12.0,9.0,7.333333333333333,17,0,1,1,19,1,0,2021,False,False,False,True,False,False,False,False,False,False,4.0
2169,2023-07-01,BK0009,Computer Science Concepts and Applications,Computer Science,1.0,12.0,5.666666666666667,18,0,0,0,19,1,0,2021,False,False,False,True,False,False,False,False,False,False,8.0
2289,2023-08-01,BK0009,Computer Science Concepts and Applications,Computer Science,4.0,1.0,4.333333333333333,19,0,0,0,19,0,0,2021,False,False,False,True,False,False,False,False,False,False,4.0
2409,2023-09-01,BK0009,Computer Science Concepts and Applications,Computer Science,8.0,4.0,5.333333333333333,20,0,0,0,19,0,0,2021,False,False,False,True,False,False,False,False,False,False,11.0
2529,2023-10-01,BK0009,Computer Science Concepts and Applications,Computer Science,4.0,8.0,7.666666666666667,21,1,0,0,19,0,1,2021,False,False,False,True,False,False,False,False,False,False,10.0
2649,2023-11-01,BK0009,Computer Science Concepts and Applications,Computer Science,11.0,4.0,8.333333333333334,22,1,0,0,19,1,1,2021,False,False,False,True,False,False,False,False,False,False,1.0
2769,2023-12-01,BK0009,Computer Science Concepts and Applications,Computer Science,10.0,11.0,7.333333333333333,23,0,1,0,19,0,0,2021,False,False,False,True,False,False,False,False,False,False,2.0
2889,2024-01-01,BK0009,Computer Science Concepts and Applications,Computer Science,1.0,10.0,4.333333333333333,24,0,0,1,19,1,0,2021,False,False,False,True,False,False,False,False,False,False,4.0
3009,2024-02-01,BK0009,Computer Science Concepts and Applications,Computer Science,2.0,1.0,2.3333333333333335,25,0,0,1,19,0,0,2021,False,False,False,True,False,False,False,False,False,False,9.0
3129,2024-03-01,BK0009,Computer Science Concepts and Applications,Computer Science,4.0,2.0,5.0,26,0,0,1,19,0,2,2021,False,False,False,True,False,False,False,False,False,False,7.0
3249,2024-04-01,BK0009,Computer Science Concepts and Applications,Computer Science,9.0,4.0,6.666666666666667,27,1,0,1,19,1,2,2021,False,False,False,True,False,False,False,False,False,False,14.0
3369,2024-05-01,BK0009,Computer Science Concepts and Applications,Computer Science,7.0,9.0,10.0,28,1,0,1,19,0,1,2021,False,False,False,True,False,False,False,False,False,False,1.0
250,2022-03-01,BK0010,Essentials of Computer Science,Computer Science,9.0,8.0,7.0,2,0,0,1,37,0,1,2017,False,False,False,True,False,False,False,False,False,False,10.0
370,2022-04-01,BK0010,Essentials of Computer Science,Computer Science,4.0,9.0,7.666666666666667,3,1,0,1,37,0,1,2017,False,False,False,True,False,False,False,False,False,False,12.0
490,2022-05-01,BK0010,Essentials of Computer Science,Computer Science,10.0,4.0,8.666666666666666,4,1,0,1,37,0,1,2017,False,False,False,True,False,False,False,False,False,False,0.0
610,2022-06-01,BK0010,Essentials of Computer Science,Computer Science,12.0,10.0,7.333333333333333,5,0,1,1,37,0,0,2017,False,False,False,True,False,False,False,False,False,False,9.0
730,2022-07-01,BK0010,Essentials of Computer Science,Computer Science,0.0,12.0,7.0,6,0,0,0,37,0,1,2017,False,False,False,True,False,False,False,False,False,False,7.0
850,2022-08-01,BK0010,Essentials of Computer Science,Computer Science,9.0,0.0,5.333333333333333,7,0,0,0,37,0,1,2017,False,False,False,True,False,False,False,False,False,False,4.0
